car_type,dev_id,time,cum_mileage,kWh_per_km,avg_temp,avg_speed
IONIQ5,M1200607427,2021-11-25 06:50:58,9070.0,0.2324,14.98,55.86
IONIQ5,M1200607427,2021-11-25 17:56:38,9107.0,0.2588,14.28,41.75
IONIQ5,M1200607427,2021-11-26 06:51:20,9142.0,0.2559,7.42,54.62
IONIQ5,M1200607427,2021-11-26 18:26:26,9179.0,0.2459,10.1,29.65
IONIQ5,M1200607427,2021-11-28 09:47:21,9214.0,0.2222,3.06,46.29
IONIQ5,M1200607427,2021-11-28 11:57:38,9234.0,0.175,24.1,37.68
IONIQ5,M1200607427,2021-11-29 06:51:21,9268.0,0.2647,5.14,52.94
IONIQ5,M1200607427,2021-11-29 19:13:15,9303.0,0.2286,9.83,43.27
IONIQ5,M1200607427,2021-11-30 06:54:15,9338.0,0.2686,10.09,54.52
IONIQ5,M1200607427,2021-11-30 18:58:44,9376.0,0.2395,11.43,22.13
IONIQ5,M1200607427,2021-12-01 06:58:15,9410.0,0.25,12.36,48.94
IONIQ5,M1200607427,2021-12-01 17:59:33,9452.0,0.2892,5.48,39.55
IONIQ5,M1200607427,2021-12-01 19:51:40,9462.0,0.28,5.0,30.74
IONIQ5,M1200607427,2021-12-01 21:04:29,9472.0,0.23,6.0,31.28
IONIQ5,M1200607427,2021-12-02 06:49:41,9507.0,0.2686,1.8,57.25
IONIQ5,M1200607427,2021-12-03 18:22:19,9548.0,0.2684,7.96,28.11
IONIQ5,M1200607427,2021-12-06 06:51:10,9593.0,0.2371,5.28,56.22
IONIQ5,M1200607427,2021-12-06 18:01:31,9632.0,0.2629,9.04,40.23
IONIQ5,M1200607427,2021-12-07 06:53:56,9666.0,0.2441,9.04,52.74
IONIQ5,M1200607427,2021-12-07 18:00:41,9701.0,0.26,10.42,42.41
IONIQ5,M1200607427,2021-12-08 06:48:12,9735.0,0.2471,6.77,58.54
IONIQ5,M1200607427,2021-12-08 18:24:17,9770.0,0.2457,9.43,29.77
IONIQ5,M1200607428,2021-10-17 11:01:46,3040.0,0.3289,12.59,103.85
IONIQ5,M1200607428,2021-10-20 07:30:41,3343.0,0.2231,16.89,30.57
IONIQ5,M1200607428,2021-10-20 17:52:27,3368.0,0.224,21.27,30.8
IONIQ5,M1200607428,2021-10-23 18:41:49,3514.0,0.2412,16.58,30.89
IONIQ5,M1200607428,2021-10-24 14:09:21,3527.0,0.2385,18.86,36.0
IONIQ5,M1200607428,2021-10-26 17:40:58,3925.0,0.173,24.23,62.95
IONIQ5,M1200607428,2021-10-31 20:28:57,4273.0,0.31,21.39,31.03
IONIQ5,M1200607428,2021-11-03 16:55:32,4431.0,0.2308,21.14,38.19
IONIQ5,M1200607428,2021-11-05 06:23:21,4510.0,0.2538,18.63,51.97
IONIQ5,M1200607428,2021-11-10 06:28:29,4787.0,0.2926,9.4,52.8
IONIQ5,M1200607428,2021-11-11 06:55:53,4863.0,0.2435,16.49,36.62
IONIQ5,M1200607428,2021-11-14 17:21:41,5142.0,0.1711,18.21,27.08
IONIQ5,M1200607428,2021-11-18 17:15:52,5412.0,0.2038,18.7,27.04
IONIQ5,M1200607428,2021-11-18 19:26:58,5428.0,0.175,18.5,49.23
IONIQ5,M1200607428,2021-11-18 21:03:52,5463.0,0.2343,17.76,38.63
IONIQ5,M1200607428,2021-11-19 06:44:43,5489.0,0.2192,17.41,43.72
IONIQ5,M1200607428,2021-11-19 17:46:58,5523.0,0.2294,19.52,21.63
IONIQ5,M1200607428,2021-11-20 15:00:44,5535.0,0.2417,17.35,32.68
IONIQ5,M1200607428,2021-11-20 16:37:31,5554.0,0.2421,24.39,21.85
IONIQ5,M1200607428,2021-11-21 16:18:20,5576.0,0.25,18.83,13.36
IONIQ5,M1200607428,2021-11-21 19:41:45,5589.0,0.2231,22.71,32.96
IONIQ5,M1200607428,2021-11-22 07:00:10,5616.0,0.2731,17.53,30.57
IONIQ5,M1200607428,2021-11-22 17:13:46,5642.0,0.3,17.38,33.77
IONIQ5,M1200607428,2021-11-22 20:10:59,5666.0,0.2375,18.98,22.81
IONIQ5,M1200607428,2021-11-23 06:20:52,5697.0,0.2839,15.28,55.91
IONIQ5,M1200607428,2021-11-23 16:44:08,5723.0,0.2731,16.15,35.58
IONIQ5,M1200607428,2021-11-24 06:57:58,5749.0,0.2462,12.57,37.65
IONIQ5,M1200607428,2021-11-24 17:16:12,5775.0,0.2308,15.58,26.35
IONIQ5,M1200607428,2021-11-25 06:47:36,5802.0,0.237,13.91,46.66
IONIQ5,M1200607428,2021-11-25 17:15:43,5828.0,0.2269,16.23,27.43
IONIQ5,M1200607428,2021-11-26 06:58:54,5854.0,0.2385,11.18,37.77
IONIQ5,M1200607428,2021-11-26 17:37:43,5880.0,0.3423,14.96,21.26
IONIQ5,M1200607428,2021-11-26 20:35:02,5911.0,0.2935,13.05,22.12
IONIQ5,M1200607428,2021-11-27 10:39:51,5927.0,0.3063,2.52,21.29
IONIQ5,M1200607429,2021-10-23 13:08:18,733.0,0.26,22.64,39.09
IONIQ5,M1200607429,2021-11-09 17:45:54,983.0,0.1846,18.58,39.73
IONIQ5,M1200607429,2021-11-18 18:49:17,1101.0,0.1885,15.51,36.98
IONIQ5,M1200607429,2021-11-18 22:19:51,1131.0,0.2367,14.51,62.03
IONIQ5,M1200607429,2021-11-22 10:56:33,1177.0,0.1783,18.97,49.82
IONIQ5,M1200607429,2021-11-22 13:16:29,1200.0,0.2043,18.02,51.72
IONIQ5,M1200607429,2021-11-24 17:23:27,1227.0,0.2364,14.37,36.77
IONIQ5,M1200607429,2021-11-30 17:21:50,1303.0,0.2,14.62,32.73
IONIQ5,M1200607429,2021-12-01 13:18:08,1314.0,0.2727,16.43,34.59
IONIQ5,M1200607429,2021-12-02 13:18:32,1333.0,0.2545,12.86,37.89
IONIQ5,M1200607429,2021-12-03 13:15:37,1352.0,0.25,14.27,33.33
IONIQ5,M1200607429,2021-12-04 13:17:54,1371.0,0.2727,12.0,41.25
IONIQ5,M1200607429,2021-12-07 14:56:09,1414.0,0.2091,12.54,37.36
IONIQ5,M1200607429,2021-12-08 14:45:06,1432.0,0.17,12.01,40.86
IONIQ5,M1200607431,2021-10-25 21:30:36,5756.0,0.2579,15.3,66.8
IONIQ5,M1200607431,2021-10-26 10:17:28,5831.0,0.2462,13.63,37.57
IONIQ5,M1200607431,2021-10-26 22:27:26,5895.0,0.2381,16.36,52.48
IONIQ5,M1200607431,2021-10-27 08:53:40,5958.0,0.1934,18.96,54.87
IONIQ5,M1200607431,2021-10-27 22:30:59,6022.0,0.2683,15.58,59.65
IONIQ5,M1200607431,2021-10-28 08:41:08,6084.0,0.221,12.48,54.02
IONIQ5,M1200607431,2021-10-28 22:35:20,6155.0,0.2484,14.97,58.75
IONIQ5,M1200607431,2021-10-29 13:48:49,6175.0,0.2429,17.1,34.5
IONIQ5,M1200607431,2021-10-29 22:34:07,6192.0,0.2533,17.22,32.12
IONIQ5,M1200607431,2021-11-01 14:20:08,6376.0,0.2583,19.42,54.99
IONIQ5,M1200607431,2021-11-01 16:35:32,6422.0,0.2511,20.52,67.47
IONIQ5,M1200607431,2021-11-01 18:28:08,6436.0,0.2857,20.31,10.88
IONIQ5,M1200607431,2021-11-02 08:45:27,6500.0,0.1905,17.51,57.68
IONIQ5,M1200607431,2021-11-02 15:44:20,6511.0,0.2636,17.25,43.52
IONIQ5,M1200607431,2021-11-02 17:44:22,6522.0,0.2727,17.25,31.38
IONIQ5,M1200607431,2021-11-02 20:16:50,6587.0,0.2651,16.98,38.68
IONIQ5,M1200607431,2021-11-03 08:45:42,6660.0,0.2079,12.31,56.96
IONIQ5,M1200607431,2021-11-03 20:37:33,6714.0,0.2685,15.36,62.47
IONIQ5,M1200607431,2021-11-03 21:45:15,6731.0,0.2294,16.48,39.97
IONIQ5,M1200607431,2021-11-04 08:47:20,6786.0,0.1836,17.55,49.48
IONIQ5,M1200607431,2021-11-04 10:31:57,6798.0,0.3,16.43,36.33
IONIQ5,M1200607431,2021-11-04 22:42:18,6851.0,0.2981,15.42,65.32
IONIQ5,M1200607431,2021-11-05 08:48:46,6914.0,0.2274,12.74,55.36
IONIQ5,M1200607431,2021-11-05 21:39:01,6984.0,0.2543,15.93,50.99
IONIQ5,M1200607431,2021-11-06 06:30:05,7002.0,0.2929,21.07,22.09
IONIQ5,M1200607431,2021-11-06 10:11:02,7015.0,0.2385,16.95,20.77
IONIQ5,M1200607431,2021-11-06 21:55:06,7032.0,0.2625,17.85,39.97
IONIQ5,M1200607431,2021-11-07 06:40:08,7053.0,0.32,15.17,32.11
IONIQ5,M1200607431,2021-11-08 09:01:59,7128.0,0.2683,15.47,44.97
IONIQ5,M1200607431,2021-11-08 20:45:54,7187.0,0.2186,8.79,61.71
IONIQ5,M1200607431,2021-11-09 08:44:43,7250.0,0.2161,11.34,52.11
IONIQ5,M1200607431,2021-11-09 20:43:38,7307.0,0.2679,8.32,35.51
IONIQ5,M1200607431,2021-11-10 08:50:57,7377.0,0.2274,8.69,54.95
IONIQ5,M1200607431,2021-11-10 21:49:00,7437.0,0.25,8.26,56.78
IONIQ5,M1200607431,2021-11-11 08:52:43,7500.0,0.2323,6.6,55.91
IONIQ5,M1200607431,2021-11-11 20:24:44,7558.0,0.2759,8.82,51.67
IONIQ5,M1200607431,2021-11-12 08:40:41,7622.0,0.219,11.12,57.1
IONIQ5,M1200607431,2021-11-12 21:27:13,7680.0,0.3,10.52,57.82
IONIQ5,M1200607431,2021-11-13 05:52:41,7697.0,0.3118,7.56,43.37
IONIQ5,M1200607431,2021-11-14 12:54:35,7803.0,0.2158,25.01,55.79
IONIQ5,M1200607431,2021-11-14 15:08:45,7834.0,0.2433,22.41,35.27
IONIQ5,M1200607431,2021-11-14 16:22:43,7847.0,0.2308,21.12,33.4
IONIQ5,M1200607431,2021-11-14 18:55:27,7937.0,0.2371,19.41,80.66
IONIQ5,M1200607431,2021-11-15 08:55:27,7992.0,0.2509,11.98,42.55
IONIQ5,M1200607431,2021-11-15 10:18:44,8003.0,0.3182,12.72,41.21
IONIQ5,M1200607431,2021-11-15 22:33:59,8061.0,0.287,25.2,71.42
IONIQ5,M1200607431,2021-11-16 08:49:36,8123.0,0.2452,12.62,58.86
IONIQ5,M1200607431,2021-11-16 22:43:17,8181.0,0.3175,12.55,56.27
IONIQ5,M1200607431,2021-11-19 00:28:58,8431.0,0.3204,13.66,61.69
IONIQ5,M1200607431,2021-11-19 08:49:27,8495.0,0.2048,19.25,61.76
IONIQ5,M1200607431,2021-11-19 21:09:20,8548.0,0.2585,15.84,57.09
IONIQ5,M1200607431,2021-11-20 08:40:09,8611.0,0.2365,14.05,66.1
IONIQ5,M1200607431,2021-11-20 14:34:39,8675.0,0.2437,14.79,25.42
IONIQ5,M1200607431,2021-11-21 02:50:06,8693.0,0.3643,13.41,28.3
IONIQ5,M1200607431,2021-11-21 17:46:02,8715.0,0.2667,13.39,31.29
IONIQ5,M1200607431,2021-11-21 22:19:48,8732.0,0.2529,24.79,33.79
IONIQ5,M1200607431,2021-11-22 08:45:34,8795.0,0.2397,11.3,51.99
IONIQ5,M1200607431,2021-11-22 22:33:13,8870.0,0.2785,5.84,44.04
IONIQ5,M1200607431,2021-11-23 08:49:52,8933.0,0.2698,3.31,54.76
IONIQ5,M1200607431,2021-11-23 22:27:37,9007.0,0.2889,9.33,54.62
IONIQ5,M1200607431,2021-11-25 08:55:43,9070.0,0.2237,10.09,57.07
IONIQ5,M1200607431,2021-11-25 21:51:07,9130.0,0.2767,8.58,68.97
IONIQ5,M1200607431,2021-11-26 08:49:38,9192.0,0.2726,6.03,54.55
IONIQ5,M1200607431,2021-11-26 20:30:53,9256.0,0.2625,8.17,47.79
IONIQ5,M1200607431,2021-11-26 21:51:20,9266.0,0.3,9.01,28.55
IONIQ5,M1200607431,2021-11-27 06:26:41,9283.0,0.3059,6.21,35.36
IONIQ5,M1200607431,2021-11-27 21:51:21,9301.0,0.2778,7.21,38.32
IONIQ5,M1200607431,2021-11-28 06:28:04,9318.0,0.2706,11.95,30.89
IONIQ5,M1200607431,2021-11-28 18:18:02,9335.0,0.2588,9.82,30.13
IONIQ5,M1200607431,2021-11-29 09:19:26,9401.0,0.2485,6.6,38.23
IONIQ5,M1200607431,2021-11-29 21:58:28,9461.0,0.2678,9.65,69.59
IONIQ5,M1200607431,2021-11-30 09:07:45,9527.0,0.2621,12.63,44.94
IONIQ5,M1200607431,2021-11-30 20:09:10,9590.0,0.2695,8.24,57.69
IONIQ5,M1200607431,2021-11-30 21:47:20,9607.0,0.2706,7.82,35.98
IONIQ5,M1200607431,2021-12-01 08:45:13,9670.0,0.2556,3.16,56.81
IONIQ5,M1200607431,2021-12-01 23:37:43,9731.0,0.307,4.08,63.29
IONIQ5,M1200607431,2021-12-03 09:01:09,9794.0,0.2683,9.97,50.38
IONIQ5,M1200607431,2021-12-03 17:48:52,9819.0,0.324,6.44,20.96
IONIQ5,M1200607431,2021-12-03 21:35:53,9881.0,0.3,7.05,38.79
IONIQ5,M1200607431,2021-12-05 05:53:09,9901.0,0.3471,2.65,40.53
IONIQ5,M1200607431,2021-12-05 14:16:04,9911.0,0.29,4.51,23.98
IONIQ5,M1200607431,2021-12-06 08:53:25,9983.0,0.2524,8.08,50.94
IONIQ5,M1200607431,2021-12-06 13:38:13,10005.0,0.2864,9.5,32.26
IONIQ5,M1200607431,2021-12-06 20:12:59,10062.0,0.2719,10.28,46.6
IONIQ5,M1200607431,2021-12-07 08:52:59,10126.0,0.2222,10.51,48.12
IONIQ5,M1200607431,2021-12-07 19:59:44,10183.0,0.2811,11.11,58.31
IONIQ5,M1200607431,2021-12-08 08:41:12,10246.0,0.2571,6.87,60.93
IONIQ5,M1200607431,2021-12-08 14:41:51,10261.0,0.3,9.38,44.44
IONIQ5,M1200607431,2021-12-08 16:29:04,10276.0,0.3067,10.76,28.97
IONIQ5,M1200607431,2021-12-08 20:13:28,10330.0,0.2796,11.41,50.34
IONIQ5,M1200607432,2021-10-16 15:34:49,6965.0,0.2306,22.68,50.41
IONIQ5,M1200607432,2021-10-17 04:11:12,7001.0,0.2694,9.29,59.97
IONIQ5,M1200607432,2021-10-17 11:19:26,7025.0,0.2208,17.55,64.96
IONIQ5,M1200607432,2021-10-18 08:50:55,7139.0,0.2278,15.38,71.33
IONIQ5,M1200607432,2021-10-18 19:22:42,7230.0,0.2182,16.08,59.3
IONIQ5,M1200607432,2021-10-27 08:02:35,8216.0,0.2218,18.42,73.32
IONIQ5,M1200607432,2021-10-27 09:39:27,8231.0,0.2333,28.85,43.16
IONIQ5,M1200607432,2021-10-27 19:54:45,8335.0,0.2241,18.58,97.24
IONIQ5,M1200607432,2021-10-28 08:58:13,8425.0,0.2182,19.92,72.79
IONIQ5,M1200607432,2021-10-28 18:35:23,8523.0,0.2305,18.87,45.69
IONIQ5,M1200607432,2021-11-10 07:44:22,10147.0,0.2162,15.07,75.64
IONIQ5,M1200607432,2021-11-10 19:32:33,10292.0,0.225,9.55,68.54
IONIQ5,M1200607432,2021-11-14 12:53:11,10722.0,0.2545,17.9,22.48
IONIQ5,M1200607432,2021-11-14 14:55:06,10767.0,0.3,26.43,22.75
IONIQ5,M1200607432,2021-11-15 08:39:30,10865.0,0.2154,12.74,54.85
IONIQ5,M1200607432,2021-11-15 18:56:54,10954.0,0.2117,14.24,54.86
IONIQ5,M1200607432,2021-11-18 14:43:50,11446.0,0.28,18.47,43.85
IONIQ5,M1200607432,2021-11-18 18:42:43,11526.0,0.205,21.39,43.7
IONIQ5,M1200607432,2021-11-19 09:20:26,11626.0,0.2143,15.81,59.57
IONIQ5,M1200607432,2021-11-19 13:05:02,11636.0,0.26,15.85,9.85
IONIQ5,M1200607432,2021-11-19 17:47:27,11673.0,0.1973,16.9,47.71
IONIQ5,M1200607432,2021-11-19 19:39:18,11725.0,0.198,25.66,40.86
IONIQ5,M1200607432,2021-11-20 15:52:27,11794.0,0.2377,20.34,47.58
IONIQ5,M1200607432,2021-11-21 13:59:10,11808.0,0.3692,17.75,15.69
IONIQ5,M1200607432,2021-11-21 15:38:31,11820.0,0.3083,17.84,15.53
IONIQ5,M1200607432,2021-11-22 08:36:42,11911.0,0.211,17.48,64.08
IONIQ5,M1200607432,2021-11-22 19:04:10,12000.0,0.2483,9.26,58.97
IONIQ5,M1200607432,2021-11-23 09:19:24,12093.0,0.243,14.67,41.14
IONIQ5,M1200607432,2021-11-23 18:33:41,12165.0,0.2329,7.36,62.35
IONIQ5,M1200607432,2021-11-23 19:56:56,12199.0,0.2971,7.27,69.9
IONIQ5,M1200607432,2021-11-24 08:38:34,12290.0,0.2222,14.8,71.79
IONIQ5,M1200607432,2021-11-24 19:37:37,12387.0,0.2371,12.18,71.79
IONIQ5,M1200607432,2021-11-25 08:28:11,12472.0,0.2259,15.6,73.17
IONIQ5,M1200607432,2021-11-25 10:45:03,12491.0,0.2474,13.61,44.39
IONIQ5,M1200607432,2021-11-25 18:59:27,12547.0,0.2635,11.35,76.07
IONIQ5,M1200607432,2021-11-25 20:01:49,12584.0,0.1919,24.07,87.57
IONIQ5,M1200607432,2021-11-26 08:46:48,12674.0,0.2289,18.38,60.82
IONIQ5,M1200607432,2021-11-26 12:58:00,12691.0,0.2545,15.08,31.68
IONIQ5,M1200607432,2021-11-26 20:26:33,12776.0,0.2299,10.5,76.32
IONIQ5,M1200607432,2021-11-27 01:05:06,12791.0,0.32,9.84,30.49
IONIQ5,M1200607432,2021-11-27 18:31:27,12864.0,0.2763,11.89,29.38
IONIQ5,M1200607432,2021-11-29 08:31:04,12969.0,0.2132,12.75,66.73
IONIQ5,M1200607432,2021-11-29 18:30:24,13060.0,0.2159,14.11,64.75
IONIQ5,M1200607432,2021-11-30 09:54:26,13153.0,0.2452,16.71,37.08
IONIQ5,M1200607432,2021-11-30 18:24:15,13205.0,0.2365,10.53,75.12
IONIQ5,M1200607432,2021-11-30 19:43:19,13242.0,0.2135,21.91,59.97
IONIQ5,M1200607432,2021-12-01 08:47:38,13335.0,0.2548,13.28,67.32
IONIQ5,M1200607432,2021-12-02 08:31:49,13519.0,0.2322,13.12,67.04
IONIQ5,M1200607432,2021-12-02 19:44:07,13614.0,0.2739,8.14,77.42
IONIQ5,M1200607432,2021-12-03 08:30:15,13705.0,0.2242,14.54,79.48
IONIQ5,M1200607432,2021-12-03 19:39:40,13811.0,0.2793,7.28,38.95
IONIQ5,M1200607432,2021-12-05 15:27:21,13824.0,0.3,14.71,23.56
IONIQ5,M1200607432,2021-12-06 08:36:11,13916.0,0.2462,9.94,70.88
IONIQ5,M1200607432,2021-12-06 19:46:28,14008.0,0.2386,10.48,87.47
IONIQ5,M1200607432,2021-12-07 08:28:01,14089.0,0.2275,13.93,73.25
IONIQ5,M1200607432,2021-12-07 09:24:31,14101.0,0.2833,12.03,39.24
IONIQ5,M1200607432,2021-12-07 19:29:27,14193.0,0.2545,10.91,84.21
IONIQ5,M1200607432,2021-12-08 09:37:43,14284.0,0.2374,13.85,61.35
IONIQ5,M1200607432,2021-12-08 18:18:25,14368.0,0.219,12.9,43.08
IONIQ5,M1200607434,2021-10-28 19:39:31,3142.0,0.25,18.65,16.58
IONIQ5,M1200607434,2021-10-29 17:26:22,3168.0,0.2227,18.72,33.98
IONIQ5,M1200607434,2021-11-10 22:36:18,3630.0,0.265,12.16,26.07
IONIQ5,M1200607434,2021-11-11 20:37:02,3669.0,0.2947,13.48,29.6
IONIQ5,M1200607434,2021-11-20 09:38:27,3960.0,0.2667,13.76,20.79
IONIQ5,M1200607434,2021-11-20 12:59:30,3971.0,0.2273,15.63,11.69
IONIQ5,M1200607434,2021-11-20 16:39:15,4004.0,0.2483,16.66,16.51
IONIQ5,M1200607434,2021-11-22 08:22:14,4039.0,0.295,9.53,17.99
IONIQ5,M1200607434,2021-11-22 20:49:16,4061.0,0.2727,12.48,21.46
IONIQ5,M1200607434,2021-11-23 10:06:07,4088.0,0.3,3.5,21.26
IONIQ5,M1200607434,2021-11-23 21:56:56,4110.0,0.2682,10.29,26.18
IONIQ5,M1200607434,2021-11-24 10:41:29,4131.0,0.3381,5.08,14.84
IONIQ5,M1200607434,2021-11-24 20:35:54,4151.0,0.26,11.41,27.78
IONIQ5,M1200607434,2021-11-25 09:57:45,4174.0,0.313,7.0,17.99
IONIQ5,M1200607434,2021-11-25 22:45:44,4203.0,0.2913,9.52,30.76
IONIQ5,M1200607434,2021-11-26 11:29:15,4229.0,0.265,10.05,19.77
IONIQ5,M1200607434,2021-11-26 22:26:25,4254.0,0.2864,12.17,22.23
IONIQ5,M1200607434,2021-11-29 09:07:30,4279.0,0.3273,8.66,16.37
IONIQ5,M1200607434,2021-11-29 22:09:12,4299.0,0.245,14.61,33.61
IONIQ5,M1200607434,2021-11-30 12:02:12,4319.0,0.305,11.18,17.1
IONIQ5,M1200607434,2021-11-30 20:09:11,4344.0,0.265,10.69,29.38
IONIQ5,M1200607434,2021-12-01 08:24:31,4364.0,0.32,2.85,18.99
IONIQ5,M1200607434,2021-12-01 18:04:48,4394.0,0.3095,3.07,13.09
IONIQ5,M1200607434,2021-12-03 08:59:12,4429.0,0.315,4.7,17.34
IONIQ5,M1200607434,2021-12-03 18:41:24,4441.0,0.4417,9.12,8.29
IONIQ5,M1200607434,2021-12-03 22:59:55,4472.0,0.271,10.15,26.18
IONIQ5,M1200607434,2021-12-04 13:08:37,4514.0,0.2585,7.89,20.67
IONIQ5,M1200607434,2021-12-06 09:51:15,4538.0,0.2762,4.88,20.31
IONIQ5,M1200607434,2021-12-06 22:01:30,4558.0,0.25,11.68,31.02
IONIQ5,M1200607434,2021-12-07 10:12:59,4578.0,0.275,7.5,22.14
IONIQ5,M1200607434,2021-12-07 18:24:42,4598.0,0.27,12.18,16.7
IONIQ5,M1200607434,2021-12-08 08:48:44,4618.0,0.29,6.43,18.13
IONIQ5,M1200607434,2021-12-08 18:50:03,4638.0,0.31,9.51,13.5
IONIQ5,M1200607436,2021-10-13 15:20:19,2929.0,0.2188,22.68,43.28
IONIQ5,M1200607436,2021-10-13 17:22:28,2964.0,0.23,24.74,21.3
IONIQ5,M1200607436,2021-10-23 14:41:45,3740.0,0.25,21.98,23.98
IONIQ5,M1200607436,2021-11-01 16:09:58,4057.0,0.2273,16.98,69.47
IONIQ5,M1200607436,2021-11-02 08:46:38,4130.0,0.31,17.56,18.57
IONIQ5,M1200607436,2021-11-10 16:19:12,4617.0,0.2323,12.96,32.52
IONIQ5,M1200607436,2021-11-11 22:02:30,4701.0,0.2667,11.55,19.01
IONIQ5,M1200607436,2021-11-12 09:08:57,4711.0,0.31,12.82,25.0
IONIQ5,M1200607436,2021-11-12 15:12:26,4736.0,0.26,14.24,36.28
IONIQ5,M1200607436,2021-11-12 18:08:04,4773.0,0.2919,14.39,18.67
IONIQ5,M1200607436,2021-11-15 18:57:10,4844.0,0.2125,15.12,35.75
IONIQ5,M1200607436,2021-11-18 15:27:31,5041.0,0.2344,16.36,40.97
IONIQ5,M1200607436,2021-11-18 18:39:31,5069.0,0.2679,18.51,20.36
IONIQ5,M1200607436,2021-11-19 08:35:24,5079.0,0.27,16.25,25.88
IONIQ5,M1200607436,2021-11-26 14:17:09,5132.0,0.3765,9.42,17.38
IONIQ5,M1200607436,2021-11-29 09:22:55,5151.0,0.3,6.06,29.24
IONIQ5,M1200607436,2021-11-30 09:02:24,5170.0,0.36,12.02,16.27
IONIQ5,M1200607436,2021-12-01 08:49:41,5188.0,0.33,10.98,20.92
IONIQ5,M1200607436,2021-12-02 09:05:55,5208.0,0.38,10.45,22.07
IONIQ5,M1200607436,2021-12-03 08:45:51,5226.0,0.33,10.54,23.51
IONIQ5,M1200607436,2021-12-03 20:23:44,5253.0,0.3667,7.87,17.64
IONIQ5,M1200607436,2021-12-06 08:39:44,5281.0,0.42,5.76,22.35
IONIQ5,M1200607436,2021-12-06 15:01:53,5315.0,0.2471,11.63,55.11
IONIQ5,M1200607436,2021-12-06 16:14:13,5351.0,0.2457,13.28,54.76
IONIQ5,M1200607436,2021-12-07 15:43:08,5397.0,0.2857,12.1,16.82
IONIQ5,M1200607436,2021-12-08 09:09:22,5416.0,0.34,11.18,21.16
IONIQ5,M1200607436,2021-12-08 17:44:28,5478.0,0.2581,14.83,18.13
IONIQ5,M1200607438,2021-11-16 18:44:13,2153.0,0.2909,13.29,13.66
IONIQ5,M1200607438,2021-11-21 13:21:39,2228.0,0.2923,13.76,22.34
IONIQ5,M1200607438,2021-12-01 13:59:16,2374.0,0.2783,9.18,23.22
IONIQ5,M1200607438,2021-12-05 11:12:20,2457.0,0.2579,5.25,11.14
IONIQ5,M1200607439,2021-11-19 12:03:53,1721.0,0.2028,12.92,32.2
IONIQ5,M1200607439,2021-11-19 15:09:32,1743.0,0.2385,16.38,39.66
IONIQ5,M1200607439,2021-11-19 17:06:16,1776.0,0.2515,16.66,32.65
IONIQ5,M1200607439,2021-11-22 11:24:01,1800.0,0.2632,10.53,48.44
IONIQ5,M1200607439,2021-11-22 12:24:42,1815.0,0.1667,10.56,49.54
IONIQ5,M1200607439,2021-11-22 17:19:16,1837.0,0.2455,11.21,29.21
IONIQ5,M1200607439,2021-11-25 15:24:30,1867.0,0.2231,14.55,28.69
IONIQ5,M1200607439,2021-11-25 19:13:11,1880.0,0.2308,13.6,24.24
IONIQ5,M1200607439,2021-11-26 09:39:42,1904.0,0.2417,10.42,24.96
IONIQ5,M1200607439,2021-11-29 19:14:56,1924.0,0.27,16.3,19.4
IONIQ5,M1200607439,2021-12-01 12:17:40,1954.0,0.2727,6.88,29.75
IONIQ5,M1200607439,2021-12-01 13:43:28,1968.0,0.3,7.19,27.36
IONIQ5,M1200607439,2021-12-03 07:36:25,1985.0,0.22,8.67,22.49
IONIQ5,M1200607440,2021-10-20 18:18:56,3068.0,0.175,15.58,16.11
IONIQ5,M1200607440,2021-10-21 08:37:21,3081.0,0.2923,15.1,24.24
IONIQ5,M1200607440,2021-10-21 11:31:55,3102.0,0.2846,16.17,25.52
IONIQ5,M1200607440,2021-10-22 08:48:40,3133.0,0.3636,15.86,17.99
IONIQ5,M1200607440,2021-10-22 17:49:31,3150.0,0.2583,17.03,19.22
IONIQ5,M1200607440,2021-11-16 08:42:31,3950.0,0.2909,12.5,23.16
IONIQ5,M1200607440,2021-11-16 10:57:47,3975.0,0.24,13.61,20.27
IONIQ5,M1200607440,2021-11-16 19:03:13,3992.0,0.2154,13.24,15.49
IONIQ5,M1200607440,2021-11-19 08:41:56,4006.0,0.2923,11.5,21.96
IONIQ5,M1200607440,2021-11-19 11:47:19,4035.0,0.2759,13.28,16.86
IONIQ5,M1200607440,2021-11-19 14:16:01,4050.0,0.22,16.41,7.77
IONIQ5,M1200607440,2021-11-19 17:51:37,4068.0,0.2083,17.02,16.36
IONIQ5,M1200607440,2021-11-20 12:43:35,4080.0,0.3167,15.38,23.34
IONIQ5,M1200607440,2021-11-20 16:41:54,4104.0,0.2684,17.97,19.1
IONIQ5,M1200607440,2021-11-22 18:08:19,4156.0,0.25,11.82,14.59
IONIQ5,M1200607440,2021-11-24 09:04:46,4178.0,0.3,10.38,18.48
IONIQ5,M1200607440,2021-11-24 14:45:21,4211.0,0.225,13.44,13.72
IONIQ5,M1200607440,2021-11-26 09:14:25,4228.0,0.3091,14.13,14.23
IONIQ5,M1200607440,2021-11-26 11:30:34,4245.0,0.3471,13.6,39.71
IONIQ5,M1200607440,2021-11-26 14:31:05,4266.0,0.2333,14.32,27.74
IONIQ5,M1200607440,2021-11-26 16:44:05,4287.0,0.2095,15.12,17.38
IONIQ5,M1200607440,2021-11-26 18:17:32,4299.0,0.2333,14.35,17.77
IONIQ5,M1200607440,2021-11-29 16:58:00,4311.0,0.3333,14.84,25.85
